tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition
250,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_77b77d51,baseline_division_of_labor_v2,e72468267b572804,70.5091979785024,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",67f02740d233a50f479c4e20,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
437,tomato,start cutting,CuttingBoard_03,CuttingBoard,03,start cutting tomato,player_77b77d51,baseline_division_of_labor_v2,e72468267b572804,157.01086567410104,86.50166769559864,0.0,0.0,0.0,1.0,1.0,"(1, 2)",67f02740d233a50f479c4e20,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
632,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_77b77d51,baseline_division_of_labor_v2,e72468267b572804,259.32894983326486,102.31808415916382,0.0,0.0,0.0,1.0,1.0,"(1, 2)",67f02740d233a50f479c4e20,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
751,plate,put down,Counter_22,Counter,22,put down plate on counter,player_77b77d51,baseline_division_of_labor_v2,e72468267b572804,313.8059594168233,54.47700958355847,0.0,0.0,0.0,1.0,1.0,"(1, 2)",67f02740d233a50f479c4e20,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
837,tomato_cut,pick up,CuttingBoard_03,CuttingBoard,03,pick up tomato_cut from cuttingboard,player_77b77d51,baseline_division_of_labor_v2,e72468267b572804,374.4954708758974,60.68951145907408,0.0,0.0,0.0,1.0,1.0,"(1, 2)",67f02740d233a50f479c4e20,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
876,tomato_cut,assemble salad,Counter_22,Counter,22,assemble salad,player_77b77d51,baseline_division_of_labor_v2,e72468267b572804,390.4954708758974,16.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",67f02740d233a50f479c4e20,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1230,tomato_cut,pick up,Counter_23,Counter,23,pick up tomato_cut from counter,player_77b77d51,baseline_division_of_labor_v2,e72468267b572804,506.1168587983097,115.62138792241228,0.0,0.0,0.0,1.0,1.0,"(1, 2)",67f02740d233a50f479c4e20,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1534,tomato_cut,put down,Dispenser_40,Dispenser,40,put down tomato_cut on dispenser,player_77b77d51,baseline_division_of_labor_v2,e72468267b572804,576.6000818840803,70.48322308577059,1.0,0.0,0.0,1.0,1.0,"(1, 2)",67f02740d233a50f479c4e20,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1534,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_77b77d51,baseline_division_of_labor_v2,e72468267b572804,576.6000818840803,0.0,1.0,0.0,0.0,1.0,1.0,"(1, 2)",67f02740d233a50f479c4e20,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1675,tomato,start cutting,CuttingBoard_02,CuttingBoard,02,start cutting tomato,player_77b77d51,baseline_division_of_labor_v2,e72468267b572804,631.077091467637,54.477009583556764,1.0,0.0,0.0,1.0,1.0,"(1, 2)",67f02740d233a50f479c4e20,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
