tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition
248,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_105404d7,encouraged_division_of_labor_v2,6975894b1e3d2b7d,22.62741699796951,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",670a7974af415c94f39a8c13,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
474,tomato,start cutting,CuttingBoard_02,CuttingBoard,02,start cutting tomato,player_105404d7,encouraged_division_of_labor_v2,6975894b1e3d2b7d,185.57403123367087,162.94661423570136,0.0,0.0,0.0,1.0,0.2,"(5, 2)",670a7974af415c94f39a8c13,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
763,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_105404d7,encouraged_division_of_labor_v2,6975894b1e3d2b7d,361.80918891008105,176.23515767641018,0.0,0.0,0.0,1.0,0.2,"(5, 2)",670a7974af415c94f39a8c13,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
1149,plate,put down,Counter_24,Counter,24,put down plate on counter,player_105404d7,encouraged_division_of_labor_v2,6975894b1e3d2b7d,570.131859825171,208.32267091508993,0.0,0.0,0.0,1.0,0.2,"(5, 2)",670a7974af415c94f39a8c13,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
1158,plate,pick up,Counter_24,Counter,24,pick up plate from counter,player_105404d7,encouraged_division_of_labor_v2,6975894b1e3d2b7d,570.131859825171,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",670a7974af415c94f39a8c13,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
1528,plate,put down,Counter_23,Counter,23,put down plate on counter,player_105404d7,encouraged_division_of_labor_v2,6975894b1e3d2b7d,618.1318598251689,47.999999999997954,0.0,0.0,0.0,1.0,0.2,"(5, 2)",670a7974af415c94f39a8c13,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
1528,tomato_salad,pick up,Counter_23,Counter,23,pick up tomato_salad from counter,player_105404d7,encouraged_division_of_labor_v2,6975894b1e3d2b7d,618.1318598251689,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",670a7974af415c94f39a8c13,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
1629,tomato_salad,put down,Counter_23,Counter,23,put down tomato_salad on counter,player_105404d7,encouraged_division_of_labor_v2,6975894b1e3d2b7d,618.1318598251689,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",670a7974af415c94f39a8c13,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
1629,plate,pick up,Counter_23,Counter,23,pick up plate from counter,player_105404d7,encouraged_division_of_labor_v2,6975894b1e3d2b7d,618.1318598251689,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",670a7974af415c94f39a8c13,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
1788,plate,put down,Counter_23,Counter,23,put down plate on counter,player_105404d7,encouraged_division_of_labor_v2,6975894b1e3d2b7d,726.4125257538691,108.28066592870016,0.0,0.0,0.0,1.0,0.2,"(5, 2)",670a7974af415c94f39a8c13,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
1788,tomato_salad,pick up,Counter_23,Counter,23,pick up tomato_salad from counter,player_105404d7,encouraged_division_of_labor_v2,6975894b1e3d2b7d,726.4125257538691,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",670a7974af415c94f39a8c13,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
1839,tomato_salad,put down,Counter_23,Counter,23,put down tomato_salad on counter,player_105404d7,encouraged_division_of_labor_v2,6975894b1e3d2b7d,726.4125257538691,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",670a7974af415c94f39a8c13,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
1934,tomato_salad,pick up,Counter_23,Counter,23,pick up tomato_salad from counter,player_105404d7,encouraged_division_of_labor_v2,6975894b1e3d2b7d,726.4125257538691,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",670a7974af415c94f39a8c13,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
2187,tomato_salad,deliver,Delivery_64,Delivery,64,deliver tomato_salad,player_105404d7,encouraged_division_of_labor_v2,6975894b1e3d2b7d,949.5815664613519,223.16904070748285,1.0,1.0,1.0,1.0,0.2,"(5, 2)",670a7974af415c94f39a8c13,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
